Dataset,Source,Predator,PredatorWeight(g),Prey,PreyWeight(g),density2D(m2),relativeDensity2D, density3D(m3),relativeDensity3D,ForagingRate,StandardError,DataType,SampleSize,CV
1476,Cowan et al 2016 CORAL REEFS,Chrysiptera rollandi,,Acanthaster sp.,,,,0.0025,prey per cm3,401,75.5,Mean,12,0.652218633274066
1476,Cowan et al 2016 CORAL REEFS,Chrysiptera rollandi,,Acanthaster sp.,,,,0.0005,prey per cm3,99.4,19.9,Mean,12,0.693517325364601
1476,Cowan et al 2016 CORAL REEFS,Chrysiptera rollandi,,Acanthaster sp.,,,,0.015,prey per cm3,1120,318,Mean,12,0.98355742286947
1476,Cowan et al 2016 CORAL REEFS,Chrysiptera rollandi,,Acanthaster sp.,,,,0.0075,prey per cm3,859,262,Mean,12,1.0565711561887
1476,Cowan et al 2016 CORAL REEFS,Chrysiptera rollandi,,Acanthaster sp.,,,,0.0002,prey per cm3,15.9,27.8,Mean,12,6.05673112583834
1477,Cowan et al 2016 CORAL REEFS,Dascyllus aruanus,,Acanthaster sp.,,,,0.0075,prey per cm3,1810,50.7,Mean,12,0.0970331225897703
1477,Cowan et al 2016 CORAL REEFS,Dascyllus aruanus,,Acanthaster sp.,,,,0.005,prey per cm3,1210,40.6,Mean,12,0.116233492210407
1477,Cowan et al 2016 CORAL REEFS,Dascyllus aruanus,,Acanthaster sp.,,,,0.015,prey per cm3,3320,162,Mean,12,0.169031464353107
1477,Cowan et al 2016 CORAL REEFS,Dascyllus aruanus,,Acanthaster sp.,,,,0.01,prey per cm3,1930,162,Mean,12,0.29076915111519
1477,Cowan et al 2016 CORAL REEFS,Dascyllus aruanus,,Acanthaster sp.,,,,0.0025,prey per cm3,599,50.7,Mean,12,0.293205261915666
1477,Cowan et al 2016 CORAL REEFS,Dascyllus aruanus,,Acanthaster sp.,,,,0.03,prey per cm3,3500,345,Mean,12,0.341461444920722
1477,Cowan et al 2016 CORAL REEFS,Dascyllus aruanus,,Acanthaster sp.,,,,0.001,prey per cm3,254,40.6,Mean,12,0.553710730608633
1477,Cowan et al 2016 CORAL REEFS,Dascyllus aruanus,,Acanthaster sp.,,,,0.0005,prey per cm3,101,60.9,Mean,12,2.08875037982069
1478,Cowan et al 2016 CORAL REEFS,Dascyllus reticulatus,,Acanthaster sp.,,,,0.0025,prey per cm3,566,14,Mean,12,0.0856844922472236
1478,Cowan et al 2016 CORAL REEFS,Dascyllus reticulatus,,Acanthaster sp.,,,,0.0075,prey per cm3,1400,56.1,Mean,12,0.138811500435163
1478,Cowan et al 2016 CORAL REEFS,Dascyllus reticulatus,,Acanthaster sp.,,,,0.001,prey per cm3,221,17.5,Mean,12,0.274306688981496
1478,Cowan et al 2016 CORAL REEFS,Dascyllus reticulatus,,Acanthaster sp.,,,,0.005,prey per cm3,833,119,Mean,12,0.494871659305394
1478,Cowan et al 2016 CORAL REEFS,Dascyllus reticulatus,,Acanthaster sp.,,,,0.01,prey per cm3,1200,179,Mean,12,0.516728490924715
1478,Cowan et al 2016 CORAL REEFS,Dascyllus reticulatus,,Acanthaster sp.,,,,0.0002,prey per cm3,31.6,10.5,Mean,12,1.15104642275147
1478,Cowan et al 2016 CORAL REEFS,Dascyllus reticulatus,,Acanthaster sp.,,,,0.0005,prey per cm3,87.9,31.6,Mean,12,1.24534256016329
1479,Cowan et al 2016 CORAL REEFS,Neopomacentrus azysron,,Acanthaster sp.,,,,0.005,prey per cm3,422,41.2,Mean,12,0.338201389913923
1479,Cowan et al 2016 CORAL REEFS,Neopomacentrus azysron,,Acanthaster sp.,,,,0.001,prey per cm3,202,21.6,Mean,12,0.370418786569186
1479,Cowan et al 2016 CORAL REEFS,Neopomacentrus azysron,,Acanthaster sp.,,,,0.0075,prey per cm3,389,80.5,Mean,12,0.716864215986091
1479,Cowan et al 2016 CORAL REEFS,Neopomacentrus azysron,,Acanthaster sp.,,,,0.0025,prey per cm3,289,76.6,Mean,12,0.91816672567319
1479,Cowan et al 2016 CORAL REEFS,Neopomacentrus azysron,,Acanthaster sp.,,,,0.0005,prey per cm3,62.8,17.7,Mean,12,0.976347111272902
1479,Cowan et al 2016 CORAL REEFS,Neopomacentrus azysron,,Acanthaster sp.,,,,0.01,prey per cm3,618,188,Mean,12,1.05380437483155
1479,Cowan et al 2016 CORAL REEFS,Neopomacentrus azysron,,Acanthaster sp.,,,,0.0002,prey per cm3,27.5,13.7,Mean,12,1.7257524409959
1480,Cowan et al 2016 CORAL REEFS,Pomacentrus moluccensis,,Acanthaster sp.,,,,0.001,prey per cm3,204,7.03,Mean,12,0.11937565860009
1480,Cowan et al 2016 CORAL REEFS,Pomacentrus moluccensis,,Acanthaster sp.,,,,0.005,prey per cm3,1080,42.2,Mean,12,0.135356563110012
1480,Cowan et al 2016 CORAL REEFS,Pomacentrus moluccensis,,Acanthaster sp.,,,,0.0075,prey per cm3,1090,158,Mean,12,0.502135830451161
1480,Cowan et al 2016 CORAL REEFS,Pomacentrus moluccensis,,Acanthaster sp.,,,,0.01,prey per cm3,1270,211,Mean,12,0.575531843144934
1480,Cowan et al 2016 CORAL REEFS,Pomacentrus moluccensis,,Acanthaster sp.,,,,0.0005,prey per cm3,91.4,28.1,Mean,12,1.06500279415067
1480,Cowan et al 2016 CORAL REEFS,Pomacentrus moluccensis,,Acanthaster sp.,,,,0.0025,prey per cm3,397,127,Mean,12,1.10816348897354
1480,Cowan et al 2016 CORAL REEFS,Pomacentrus moluccensis,,Acanthaster sp.,,,,0.0002,prey per cm3,38.7,14.1,Mean,12,1.26211454194941
1481,Cowan et al 2016 CORAL REEFS,Amblyglyphidodon curacao,,Acanthaster sp.,,,,0.005,prey per cm3,1060,66,Mean,12,0.2156893458482
1481,Cowan et al 2016 CORAL REEFS,Amblyglyphidodon curacao,,Acanthaster sp.,,,,0.01,prey per cm3,1490,142,Mean,12,0.330135858623867
1481,Cowan et al 2016 CORAL REEFS,Amblyglyphidodon curacao,,Acanthaster sp.,,,,0.001,prey per cm3,183,20.3,Mean,12,0.384269195558997
1481,Cowan et al 2016 CORAL REEFS,Amblyglyphidodon curacao,,Acanthaster sp.,,,,0.0075,prey per cm3,1420,188,Mean,12,0.458627537778801
1481,Cowan et al 2016 CORAL REEFS,Amblyglyphidodon curacao,,Acanthaster sp.,,,,0.0005,prey per cm3,71.3,10.2,Mean,12,0.495565728953788
1481,Cowan et al 2016 CORAL REEFS,Amblyglyphidodon curacao,,Acanthaster sp.,,,,0.0025,prey per cm3,199,91.3,Mean,12,1.58930893197024
1481,Cowan et al 2016 CORAL REEFS,Amblyglyphidodon curacao,,Acanthaster sp.,,,,0.0002,prey per cm3,10.2,25.4,Mean,12,8.62629225730382
1482,Cowan et al 2016 CORAL REEFS,Pomacentrus amboinensis,,Acanthaster sp.,,,,0.015,prey per cm3,2220,15.2,Mean,12,0.023718173220763
1482,Cowan et al 2016 CORAL REEFS,Pomacentrus amboinensis,,Acanthaster sp.,,,,0.02,prey per cm3,2330,114,Mean,12,0.169488233530345
1482,Cowan et al 2016 CORAL REEFS,Pomacentrus amboinensis,,Acanthaster sp.,,,,0.01,prey per cm3,1210,114,Mean,12,0.326369904236119
1482,Cowan et al 2016 CORAL REEFS,Pomacentrus amboinensis,,Acanthaster sp.,,,,0.0025,prey per cm3,290,30.3,Mean,12,0.361938892891979
1482,Cowan et al 2016 CORAL REEFS,Pomacentrus amboinensis,,Acanthaster sp.,,,,0.0075,prey per cm3,976,136,Mean,12,0.482702684076572
1482,Cowan et al 2016 CORAL REEFS,Pomacentrus amboinensis,,Acanthaster sp.,,,,0.001,prey per cm3,160,22.8,Mean,12,0.49363448015713
1482,Cowan et al 2016 CORAL REEFS,Pomacentrus amboinensis,,Acanthaster sp.,,,,0.005,prey per cm3,459,83.4,Mean,12,0.629424999351827
1482,Cowan et al 2016 CORAL REEFS,Pomacentrus amboinensis,,Acanthaster sp.,,,,0.0005,prey per cm3,45.9,22.8,Mean,12,1.72073021405536
1482,Cowan et al 2016 CORAL REEFS,Pomacentrus amboinensis,,Acanthaster sp.,,,,0.0002,prey per cm3,15.3,30.3,Mean,12,6.86027966919438
1485,Hyatt 1980 PHD THESIS UNIVERSITY OF BRITISH COLUMBIA,Oncorhynchus mykiss,,Daphnia pulex,,,,0.00133,prey per cm3,32700,1420,Mean,4,0.0868501529051988
1485,Hyatt 1980 PHD THESIS UNIVERSITY OF BRITISH COLUMBIA,Oncorhynchus mykiss,,Daphnia pulex,,,,0.000444,prey per cm3,20600,1000,Mean,4,0.0970873786407767
1485,Hyatt 1980 PHD THESIS UNIVERSITY OF BRITISH COLUMBIA,Oncorhynchus mykiss,,Daphnia pulex,,,,0.00231,prey per cm3,45400,4770,Mean,4,0.210132158590308
1486,Hyatt 1980 PHD THESIS UNIVERSITY OF BRITISH COLUMBIA,Oncorhynchus nerka,,Daphnia pulex,,,,0.00231,prey per cm3,74100,6780,Mean,5,0.204595693487835
1486,Hyatt 1980 PHD THESIS UNIVERSITY OF BRITISH COLUMBIA,Oncorhynchus nerka,,Daphnia pulex,,,,0.00133,prey per cm3,63300,6780,Mean,5,0.239503015599504
1486,Hyatt 1980 PHD THESIS UNIVERSITY OF BRITISH COLUMBIA,Oncorhynchus nerka,,Daphnia pulex,,,,0.000444,prey per cm3,33300,8870,Mean,5,0.595613302114809
1490,Barrios-O'Neill et al 2014 J OF ANIMAL ECOL,Gasterosteus aculeatus,,Daphnia magna,,,,0.0075,prey per cm3,58.3,7.68,Mean,4,0.263464837049743
1490,Barrios-O'Neill et al 2014 J OF ANIMAL ECOL,Gasterosteus aculeatus,,Daphnia magna,,,,0.00375,prey per cm3,42.5,6,Mean,4,0.282352941176471
1490,Barrios-O'Neill et al 2014 J OF ANIMAL ECOL,Gasterosteus aculeatus,,Daphnia magna,,,,0.015,prey per cm3,71.4,11.2,Mean,4,0.313725490196078
1490,Barrios-O'Neill et al 2014 J OF ANIMAL ECOL,Gasterosteus aculeatus,,Daphnia magna,,,,0.002,prey per cm3,29,5.38,Mean,4,0.371034482758621
1490,Barrios-O'Neill et al 2014 J OF ANIMAL ECOL,Gasterosteus aculeatus,,Daphnia magna,,,,0.0015,prey per cm3,23.3,5.21,Mean,4,0.447210300429185
1490,Barrios-O'Neill et al 2014 J OF ANIMAL ECOL,Gasterosteus aculeatus,,Daphnia magna,,,,0.001,prey per cm3,13.5,3.88,Mean,4,0.574814814814815
1490,Barrios-O'Neill et al 2014 J OF ANIMAL ECOL,Gasterosteus aculeatus,,Daphnia magna,,,,0.0005,prey per cm3,6.74,2.38,Mean,4,0.706231454005935
1512,Kroetz and Powers 2015 ENVIRONMENTAL BIOLOGY OF FISHES,Sphyrna tiburo,,Farfantepenaeus aztecus,,0.00000849,,,,0.592,0.712,Mean,3,2.08314218748149
1512,Kroetz and Powers 2015 ENVIRONMENTAL BIOLOGY OF FISHES,Sphyrna tiburo,,Farfantepenaeus aztecus,,0.000017,,,,2.4,0.882,Mean,3,0.636528671781563
1512,Kroetz and Powers 2015 ENVIRONMENTAL BIOLOGY OF FISHES,Sphyrna tiburo,,Farfantepenaeus aztecus,,0.0000255,,,,3.47,1.19,Mean,3,0.593988605477511
1512,Kroetz and Powers 2015 ENVIRONMENTAL BIOLOGY OF FISHES,Sphyrna tiburo,,Farfantepenaeus aztecus,,0.0000382,,,,2.53,1.36,Mean,3,0.931062884701057
1512,Kroetz and Powers 2015 ENVIRONMENTAL BIOLOGY OF FISHES,Sphyrna tiburo,,Farfantepenaeus aztecus,,0.0000467,,,,5.86,1.9,Mean,3,0.561586439314141
1512,Kroetz and Powers 2015 ENVIRONMENTAL BIOLOGY OF FISHES,Sphyrna tiburo,,Farfantepenaeus aztecus,,0.0000552,,,,3.3,1.7,Mean,3,0.892268597838513
1512,Kroetz and Powers 2015 ENVIRONMENTAL BIOLOGY OF FISHES,Sphyrna tiburo,,Farfantepenaeus aztecus,,0.0000637,,,,4.03,2.2,Mean,3,0.945536421005342
1512,Kroetz and Powers 2015 ENVIRONMENTAL BIOLOGY OF FISHES,Sphyrna tiburo,,Farfantepenaeus aztecus,,0.0000722,,,,9.06,2.34,Mean,3,0.447350870829048
1512,Kroetz and Powers 2015 ENVIRONMENTAL BIOLOGY OF FISHES,Sphyrna tiburo,,Farfantepenaeus aztecus,,0.0000934,,,,5.18,1.8,Mean,3,0.601870936993046
1517,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.000899,prey per cm3,60600,8660,Mean,12,0.495034983285362
1517,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.0027,prey per cm3,124000,20500,Mean,12,0.572694218631645
1517,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.0018,prey per cm3,108000,23200,Mean,12,0.744140346955518
1517,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.00045,prey per cm3,33400,15800,Mean,12,1.63870675207115
1517,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.00018,prey per cm3,20600,9830,Mean,12,1.65301547945651
1518,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.0027,prey per cm3,110000,27500,Mean,12,0.866025403784439
1518,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.0018,prey per cm3,97000,29000,Mean,12,1.03565924576283
1518,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.000899,prey per cm3,44900,16700,Mean,12,1.28842977667707
1518,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.00045,prey per cm3,25200,20000,Mean,12,2.74928699614108
1518,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.00018,prey per cm3,10800,14800,Mean,12,4.74710221333692
1519,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.0018,prey per cm3,106000,2060,Mean,12,0.0673212200677715
1519,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.000899,prey per cm3,65600,3490,Mean,12,0.184294430439493
1519,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.00045,prey per cm3,47100,3010,Mean,12,0.22137889302685
1519,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.0027,prey per cm3,123000,15700,Mean,12,0.442165815915957
1519,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.00018,prey per cm3,28100,8080,Mean,12,0.996083311399041
1520,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.0018,prey per cm3,99700,5390,Mean,12,0.187276907779263
1520,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.000899,prey per cm3,58400,7140,Mean,12,0.423522012535678
1520,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.00045,prey per cm3,40900,6180,Mean,12,0.523426601015925
1520,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.0027,prey per cm3,115000,19800,Mean,12,0.5964279302585
1520,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.00018,prey per cm3,20900,11700,Mean,12,1.93923391852209
1521,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.0018,prey per cm3,103000,1330,Mean,12,0.0447306325061477
1521,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.000899,prey per cm3,56900,4310,Mean,12,0.262395043255601
1521,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.0027,prey per cm3,106000,17600,Mean,12,0.575171588928533
1521,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.00045,prey per cm3,37100,6790,Mean,12,0.633995955978042
1521,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.00018,prey per cm3,16600,12300,Mean,12,2.56677408832496
1522,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.0018,prey per cm3,96400,4470,Mean,12,0.160627948336782
1522,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.000899,prey per cm3,54400,5630,Mean,12,0.358509045831352
1522,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.0027,prey per cm3,102000,19900,Mean,12,0.675839432757268
1522,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.00045,prey per cm3,32200,9280,Mean,12,0.998349782250881
1522,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.00018,prey per cm3,19500,10800,Mean,12,1.91857935607629
1523,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.0027,prey per cm3,143000,4010,Mean,12,0.097140192144772
1523,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.0018,prey per cm3,106000,4160,Mean,12,0.135949648292199
1523,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.00045,prey per cm3,42300,3540,Mean,12,0.289903539422876
1523,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.000899,prey per cm3,54800,5400,Mean,12,0.341353078863939
1523,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.00018,prey per cm3,28700,5860,Mean,12,0.707304371592587
1524,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.0018,prey per cm3,102000,6010,Mean,12,0.204110301048803
1524,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.0027,prey per cm3,122000,14800,Mean,12,0.420235277901957
1524,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.000899,prey per cm3,50900,7400,Mean,12,0.503621845815705
1524,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.00045,prey per cm3,36900,6320,Mean,12,0.593309544923323
1524,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.00018,prey per cm3,17200,11700,Mean,12,2.35639470332045
1525,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.0018,prey per cm3,105000,1340,Mean,12,0.0442085348979485
1525,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.0027,prey per cm3,127000,13100,Mean,12,0.357320717781926
1525,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.000899,prey per cm3,54800,6880,Mean,12,0.434909107885908
1525,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.00045,prey per cm3,42000,5370,Mean,12,0.442910135078327
1525,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.00018,prey per cm3,21400,11400,Mean,12,1.84536254264348
1526,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.0018,prey per cm3,102000,2850,Mean,12,0.0967910745406137
1526,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.0027,prey per cm3,117000,18000,Mean,12,0.532938710021193
1526,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.000899,prey per cm3,49200,9730,Mean,12,0.68507538039208
1526,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.00045,prey per cm3,32200,10400,Mean,12,1.11884027321219
1526,Murray et al 2016 HYDROBIOLOGIA,Rutilus rutilus,,fish-meal-based pellets,,,,0.00018,prey per cm3,19100,12600,Mean,12,2.28521886653067
1531,Alexander et al 2014 ENVIRONMENTAL BIOLOGY OF FISHES,Micropterus salmoides,,Poecilia reticulata,,,,0.0000133,prey per cm3,23.8,2.94,Mean,3,0.213959217405567
1531,Alexander et al 2014 ENVIRONMENTAL BIOLOGY OF FISHES,Micropterus salmoides,,Poecilia reticulata,,,,0.000107,prey per cm3,57.6,8.53,Mean,3,0.256499885218099
1531,Alexander et al 2014 ENVIRONMENTAL BIOLOGY OF FISHES,Micropterus salmoides,,Poecilia reticulata,,,,0.0000533,prey per cm3,12.1,2.06,Mean,3,0.29487807137123
1531,Alexander et al 2014 ENVIRONMENTAL BIOLOGY OF FISHES,Micropterus salmoides,,Poecilia reticulata,,,,0.00000667,prey per cm3,12.1,2.35,Mean,3,0.336390032874947
1531,Alexander et al 2014 ENVIRONMENTAL BIOLOGY OF FISHES,Micropterus salmoides,,Poecilia reticulata,,,,0.0000267,prey per cm3,23.8,6.18,Mean,3,0.449751008015784
1531,Alexander et al 2014 ENVIRONMENTAL BIOLOGY OF FISHES,Micropterus salmoides,,Poecilia reticulata,,,,0.000213,prey per cm3,41.8,15.9,Mean,3,0.658842292831224
1532,Alexander et al 2014 ENVIRONMENTAL BIOLOGY OF FISHES,Micropterus salmoides,,Poecilia reticulata,,,,0.000213,prey per cm3,45.9,4.56,Mean,3,0.172073021405536
1532,Alexander et al 2014 ENVIRONMENTAL BIOLOGY OF FISHES,Micropterus salmoides,,Poecilia reticulata,,,,0.0000533,prey per cm3,78.5,8.81,Mean,3,0.194386848594673
1532,Alexander et al 2014 ENVIRONMENTAL BIOLOGY OF FISHES,Micropterus salmoides,,Poecilia reticulata,,,,0.0000133,prey per cm3,23.1,2.73,Mean,3,0.204696913621776
1532,Alexander et al 2014 ENVIRONMENTAL BIOLOGY OF FISHES,Micropterus salmoides,,Poecilia reticulata,,,,0.0000267,prey per cm3,41.7,6.38,Mean,3,0.264999619958979
1532,Alexander et al 2014 ENVIRONMENTAL BIOLOGY OF FISHES,Micropterus salmoides,,Poecilia reticulata,,,,0.000107,prey per cm3,62.4,10,Mean,3,0.277572244802705
1532,Alexander et al 2014 ENVIRONMENTAL BIOLOGY OF FISHES,Micropterus salmoides,,Poecilia reticulata,,,,0.00000667,prey per cm3,11.6,2.43,Mean,3,0.362834781240722
1533,Alexander et al 2014 ENVIRONMENTAL BIOLOGY OF FISHES,Micropterus salmoides,,Poecilia reticulata,,,,0.0000533,prey per cm3,79.9,5.48,Mean,3,0.118793972784449
1533,Alexander et al 2014 ENVIRONMENTAL BIOLOGY OF FISHES,Micropterus salmoides,,Poecilia reticulata,,,,0.0000267,prey per cm3,42.1,3.35,Mean,3,0.137823520317238
1533,Alexander et al 2014 ENVIRONMENTAL BIOLOGY OF FISHES,Micropterus salmoides,,Poecilia reticulata,,,,0.0000133,prey per cm3,24.1,2.13,Mean,3,0.153081668884718
1533,Alexander et al 2014 ENVIRONMENTAL BIOLOGY OF FISHES,Micropterus salmoides,,Poecilia reticulata,,,,0.000107,prey per cm3,59.9,6.09,Mean,3,0.17609665138722
1533,Alexander et al 2014 ENVIRONMENTAL BIOLOGY OF FISHES,Micropterus salmoides,,Poecilia reticulata,,,,0.000213,prey per cm3,76.5,15.2,Mean,3,0.344146042811071
1533,Alexander et al 2014 ENVIRONMENTAL BIOLOGY OF FISHES,Micropterus salmoides,,Poecilia reticulata,,,,0.00000667,prey per cm3,11.6,2.44,Mean,3,0.364327928488626
1534,Alexander et al 2014 ENVIRONMENTAL BIOLOGY OF FISHES,Micropterus salmoides,,Poecilia reticulata,,,,0.000107,prey per cm3,60.9,2.81,Mean,3,0.079918928887825
1534,Alexander et al 2014 ENVIRONMENTAL BIOLOGY OF FISHES,Micropterus salmoides,,Poecilia reticulata,,,,0.0000133,prey per cm3,21.6,1.88,Mean,3,0.150752570288402
1534,Alexander et al 2014 ENVIRONMENTAL BIOLOGY OF FISHES,Micropterus salmoides,,Poecilia reticulata,,,,0.00000667,prey per cm3,11.3,2.19,Mean,3,0.3356806432368
1534,Alexander et al 2014 ENVIRONMENTAL BIOLOGY OF FISHES,Micropterus salmoides,,Poecilia reticulata,,,,0.0000267,prey per cm3,30,5.94,Mean,3,0.342946059898638
1534,Alexander et al 2014 ENVIRONMENTAL BIOLOGY OF FISHES,Micropterus salmoides,,Poecilia reticulata,,,,0.000213,prey per cm3,71.6,21.3,Mean,3,0.515260924598004
1534,Alexander et al 2014 ENVIRONMENTAL BIOLOGY OF FISHES,Micropterus salmoides,,Poecilia reticulata,,,,0.0000533,prey per cm3,45.9,13.8,Mean,3,0.520747301622015
1541,Persson and Greenberg 1990 ECOLOGY,Perca fluviatilis,,Daphnia sp.,,,,0.008,prey per cm3,92800,1000,Mean,6,0.0263953636075773
1541,Persson and Greenberg 1990 ECOLOGY,Perca fluviatilis,,Daphnia sp.,,,,0.002,prey per cm3,71400,801,Mean,6,0.027479569803492
1541,Persson and Greenberg 1990 ECOLOGY,Perca fluviatilis,,Daphnia sp.,,,,0.004,prey per cm3,80000,1070,Mean,6,0.032761925309725
1541,Persson and Greenberg 1990 ECOLOGY,Perca fluviatilis,,Daphnia sp.,,,,0.016,prey per cm3,92900,1400,Mean,6,0.0369137313228897
1541,Persson and Greenberg 1990 ECOLOGY,Perca fluviatilis,,Daphnia sp.,,,,0.001,prey per cm3,58800,1000,Mean,6,0.0416579888228432
1541,Persson and Greenberg 1990 ECOLOGY,Perca fluviatilis,,Daphnia sp.,,,,0.0002,prey per cm3,32400,868,Mean,6,0.0656221326153024
1541,Persson and Greenberg 1990 ECOLOGY,Perca fluviatilis,,Daphnia sp.,,,,0.00015,prey per cm3,22900,1400,Mean,6,0.149750464624299
1542,Persson and Greenberg 1990 ECOLOGY,Perca fluviatilis,,Daphnia sp.,,,,0.004,prey per cm3,92600,1270,Mean,6,0.033594513750914
1542,Persson and Greenberg 1990 ECOLOGY,Perca fluviatilis,,Daphnia sp.,,,,0.008,prey per cm3,80100,1540,Mean,6,0.047093810285719
1542,Persson and Greenberg 1990 ECOLOGY,Perca fluviatilis,,Daphnia sp.,,,,0.016,prey per cm3,82100,1740,Mean,6,0.051913668117451
1542,Persson and Greenberg 1990 ECOLOGY,Perca fluviatilis,,Daphnia sp.,,,,0.002,prey per cm3,60700,1340,Mean,6,0.054074402888459
1542,Persson and Greenberg 1990 ECOLOGY,Perca fluviatilis,,Daphnia sp.,,,,0.001,prey per cm3,44000,1540,Mean,6,0.0857321409974112
1542,Persson and Greenberg 1990 ECOLOGY,Perca fluviatilis,,Daphnia sp.,,,,0.0005,prey per cm3,24400,868,Mean,6,0.087137585931795
1543,Persson and Greenberg 1990 ECOLOGY,Perca fluviatilis,,Daphnia sp.,,,,0.0325,prey per cm3,74300,1340,Mean,6,0.0441765310273144
1543,Persson and Greenberg 1990 ECOLOGY,Perca fluviatilis,,Daphnia sp.,,,,0.012,prey per cm3,40800,935,Mean,6,0.0561341399387812
